,Incident,Machine,Area / Cause,Reason / Fault,Time (minutes),Original Comments,Line No,MachineStopType,Shift_Fosters/Green,Shift_Heineken/Orange,Shift_John Smiths/Pink,Shift_John Smiths/Yellow,Shift_Strongbow/Yellow,Year,Month,Day,Hour,DayOfWeek,IsWeekend,cleaned_comments,uncorrectable_words,lemmatized,Cluster
5712,Machine Stop,Filler,Bowl pressure,Fault not listed,13,investigating underfills,18,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2023,10,22,2,6,TRUE,investigating underfills,{},investigate undersell,3
5713,Machine Stop,Filler,Cams,Fault not listed,24,due to underfills crafts checking all cams to see if they are working correctly,18,Breakdown,TRUE,FALSE,FALSE,FALSE,FALSE,2023,10,22,2,6,TRUE,due to underfills crafts checking all cams to see if they are working correctly,{},undersell craft check cam work correctly,3
5714,Machine Stop,Filler,Bowl pressure,Fault not listed,76,"crafts checking cams due to low fills,found air leaks on cam 6 and 7",18,Breakdown,TRUE,FALSE,FALSE,FALSE,FALSE,2023,10,22,4,6,TRUE,crafts checking cams due to low fillsfound air leaks on cam and ,{},craft check cam low fillsfound air leak cam,3
5715,Machine Stop,Filler,Filling heads,Fault not listed,6,checking for fobbing head found head 121 fobbing,18,Short Stop,FALSE,FALSE,TRUE,FALSE,FALSE,2023,10,22,18,6,TRUE,checking for fobbing head found head fobbing,{},check fob head find head fob,4
5716,Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,8,crashes are happening at the heuft. Jamming back into the seamer and filler,18,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2023,10,22,19,6,TRUE,crashes are happening at the heuft jamming back into the seamer and filler,{},crash happen heft jamming steamer filler,1
5717,Machine Stop,Filler,Bowl pressure,Fault not listed,10,Fill level issues.,18,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2023,10,23,8,0,FALSE,fill level issues,{},fill level issue,3
5718,Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,27,lots of movement on tappet chain cans wobbling going into seamer craft making adjustments,18,Breakdown,FALSE,TRUE,FALSE,FALSE,FALSE,2023,10,27,2,4,FALSE,lots of movement on tappet chain cans wobbling going into seamer craft making adjustments,{},lot movement tappet chain can wobble go steamer craft make adjustment,1
5719,Machine Stop,Filler,Channel pressure,Pressure drop,7,pressure Drop when running multiple cans going in bin in cell 1 adjusted pressure from 2.1 to 2.25 to achieve 2 bar,18,Breakdown,FALSE,TRUE,FALSE,FALSE,FALSE,2023,10,27,3,4,FALSE,pressure drop when running multiple cans going in bin in cell adjusted pressure from to to achieve bar,{},pressure drop run multiple can go bin cell adjust pressure achieve bar,2
5720,Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,15,craft Tightening tappet chain due to it being slack,18,Breakdown,FALSE,TRUE,FALSE,FALSE,FALSE,2023,10,27,4,4,FALSE,craft tightening tappet chain due to it being slack,{},craft tighten tappet chain slack,1
5721,Machine Stop,Filler,Bowl pressure,Pressure Control,121,unable to get a 440Ml fill Level,18,Breakdown,TRUE,FALSE,FALSE,FALSE,FALSE,2023,10,27,8,4,FALSE,unable to get a fill level,{},unable fill level,1
5722,Machine Stop,Filler,Bowl pressure,Pressure Control,28,crafts ivestigating pressure control issues found drive shaft between Filler & Seamer loose tightened & monitoring,18,Breakdown,TRUE,FALSE,FALSE,FALSE,FALSE,2023,10,27,15,4,FALSE,crafts ivestigating pressure control issues found drive shaft between filler seamer loose tightened monitoring,{},craft investigate pressure control issue find drive shaft filler steamer loose tighten monitoring,1
5723,Machine Stop,Filler,Filling heads,Underfilling Head (Change),50,Heads 23 & 79 underfilling from N/S washers /springs on 23 and,18,Breakdown,TRUE,FALSE,FALSE,FALSE,FALSE,2023,10,28,7,5,TRUE,heads underfilling from ns washers springs on and,{},head undersell ns washer spring,2
5724,Machine Stop,Filler,Bowl level,Fault not listed,51,Ring bowl Clamping fault.,18,Breakdown,FALSE,FALSE,TRUE,FALSE,FALSE,2023,10,29,12,6,TRUE,ring bowl clamping fault,{},ring bowl clamp fault,3
5725,Machine Stop,Filler,Scroll,Fault not listed,10,Cans jammed in scroll,18,Short Stop,FALSE,FALSE,TRUE,FALSE,FALSE,2023,10,30,12,0,FALSE,cans jammed in scroll,{},can jam scroll,1
5726,Machine Stop,Filler,Main Drive,Set up & Adjustments,30,crafts inspercting drive shaft on filler potentially were seamer is losing oil,18,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2023,11,1,9,2,FALSE,crafts inspercting drive shaft on filler potentially were seamer is losing oil,{},craft inspect drive shaft filler potentially steamer lose oil,0
5727,Machine Stop,Filler,Main Drive,Fault Not Listed,9,"Infeed transfer timing adjustment,",18,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2023,11,1,17,2,FALSE,infeed transfer timing adjustment,{},infeed transfer timing adjustment,2
5728,Machine Stop,Filler,Clutch,Fault not listed,23,Tappet chain Tightend and re aligned Also can detection sensors for lid feeder misaligned,18,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2023,11,2,19,3,FALSE,tappet chain tightend and re aligned also can detection sensors for lid feeder misaligned,{},tappet chain tighten align detection sensor lid feeder misalign,3
5729,Machine Stop,Filler,Tappet chain,Fault not listed,8,crash,18,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2023,11,4,8,5,TRUE,crash,{},crash,5
5730,Machine Stop,Filler,Cams,CAM out of position,24,CAM 5 out of position,18,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2023,11,4,13,5,TRUE,cam out of position,{},cam position,2
5731,Machine Stop,Filler,Cams,CAM out of position,15,CAM 5 out of position,18,Breakdown,TRUE,FALSE,FALSE,FALSE,FALSE,2023,11,4,14,5,TRUE,cam out of position,{},cam position,2
5732,Machine Stop,Filler,Main Drive,Fault Not Listed,3,Fault gas controller alarm wouldn’t go off.,18,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2023,11,4,20,5,TRUE,fault gas controller alarm wouldn’t go off,{},fault gas controller alarm,0
5733,Machine Stop,Filler,Clutch,Fault not listed,37,"Another seamer crash, crafts called to check why have had 3 in last hour. Clutch was loose which was causing rail to slip when crashinmg creating cans to come off rail.",18,Breakdown,FALSE,FALSE,FALSE,FALSE,TRUE,2023,11,5,4,6,TRUE,another seamer crash crafts called to check why have had in last hour clutch was loose which was causing rail to slip when crashinmg creating cans to come off rail,{},steamer crash craft call check hour clutch loose cause rail slip crash create can come rail,3
5734,Machine Stop,Filler,Tappet chain,Fault not listed,5,jam along the tappet chain,18,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2023,11,5,10,6,TRUE,jam along the tappet chain,{},jam tappet chain,2
5735,Machine Stop,Filler,Filling heads,Underfilling Head (Valves),50,underfilled cans crafts checking cams airlines co2,18,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2023,11,5,20,6,TRUE,underfilled cans crafts checking cams airlines ,{},undefiled can craft check cam airline,0
5736,Machine Stop,Filler,Clutch,Fault not listed,66,clutch keeps going out creafts in attendance,18,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2023,11,5,21,6,TRUE,clutch keeps going out creafts in attendance,{},clutch keep go craft attendance,3
5737,Machine Stop,Filler,Clutch,Fault not listed,18,clutch keeps going out crafts investigating,18,Breakdown,FALSE,FALSE,FALSE,FALSE,TRUE,2023,11,5,23,6,TRUE,clutch keeps going out crafts investigating,{},clutch keep go craft investigate,3
5738,Machine Stop,Filler,Bowl level,Level Control,11,level dropping - low weights recorded - engineer investigating,18,Breakdown,FALSE,FALSE,TRUE,FALSE,FALSE,2023,11,6,10,0,FALSE,level dropping low weights recorded engineer investigating,{},level drop low weight record engineer investigate,0
5739,Machine Stop,Filler,Bowl level,Level Control,22,crafts making adjustments as the bowl level is dropping at high speed.,18,Breakdown,FALSE,FALSE,TRUE,FALSE,FALSE,2023,11,6,15,0,FALSE,crafts making adjustments as the bowl level is dropping at high speed,{},craft make adjustment bowl level drop high speed,0
5740,Machine Stop,Filler,Bowl level,Level Control,42,I P being changed,18,Breakdown,FALSE,FALSE,TRUE,FALSE,FALSE,2023,11,6,16,0,FALSE,i p being changed,{},p change,2
5741,Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,10,crash on tappet chain,18,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2023,11,7,23,1,FALSE,crash on tappet chain,{},crash tappet chain,3
5742,Machine Stop,Filler,Filling heads,Fault not listed,49,Every can foaming and spitting out beer causing bins filling due to air leak inside filler.,18,Breakdown,FALSE,FALSE,TRUE,FALSE,FALSE,2023,11,9,3,3,FALSE,every can foaming and spitting out beer causing bins filling due to air leak inside filler,{},foam spit beer cause bin fill air leak inside filler,3
5743,Machine Stop,Filler,Cams,CAM Actuator,18,Air line loose on cam 17,18,Breakdown,FALSE,FALSE,FALSE,FALSE,TRUE,2023,11,9,5,3,FALSE,air line loose on cam ,{},air line loose cam,0
5744,Machine Stop,Filler,Filling heads,Fault not listed,12,filler underfilling pressures changed to 2.20 bowl 1.90 channel all okay,18,Breakdown,FALSE,TRUE,FALSE,FALSE,FALSE,2023,11,9,8,3,FALSE,filler underfilling pressures changed to bowl channel all okay,{},filler undersell pressure change bowl channel okay,3
5745,Machine Stop,Filler,Channel pressure,I/P Controller fault,5,"Crafts called,level issues again.",18,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2023,11,9,13,3,FALSE,crafts calledlevel issues again,{},craft calledlevel issue,
5746,Machine Stop,Filler,Tappet chain,Fault not listed,11,"Lube turned off,tappet chain.",18,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2023,11,9,13,3,FALSE,lube turned offtappet chain,{},lube turn offtappet chain,3
5747,Machine Stop,Filler,Tappet chain,Fault not listed,11,"Transfer chain adjustments,crafts in attendance. Adjusted bottom green rail due to movement on tappet chain loosing beer through movement set pressures at 2.0 bar n channel and bowl weighted 100 cans off filler all good weights",18,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2023,11,9,13,3,FALSE,transfer chain adjustmentscrafts in attendance adjusted bottom green rail due to movement on tappet chain loosing beer through movement set pressures at bar n channel and bowl weighted cans off filler all good weights,{},transfer chain adjustmentscraft attendance adjust green rail movement tappet chain loose beer movement set pressure bar n channel bowl weight can filler good weight,3
5748,Machine Stop,Filler,Tappet chain,Fault not listed,6,tappet chain clutch out crafts checking why,18,Breakdown,FALSE,FALSE,FALSE,FALSE,TRUE,2023,11,10,15,4,FALSE,tappet chain clutch out crafts checking why,{},tappet chain clutch craft check,5
5749,Machine Stop,Filler,Bowl pressure,Pressure Control,20,bowl pressure dropping,18,Breakdown,FALSE,FALSE,FALSE,FALSE,TRUE,2023,11,10,16,4,FALSE,bowl pressure dropping,{},bowl pressure drop,0
5750,Machine Stop,Filler,Scroll,Fault not listed,2,can jammwd,18,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2023,11,11,6,5,TRUE,can jammwd,{},jammed,3
5751,Machine Stop,Filler,Starwheel,Fault not listed,6,2 cans fell and stuck in starwheel,18,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2023,11,12,11,6,TRUE, cans fell and stuck in starwheel,{},can fall stick gearwheel,1
5752,Machine Stop,Filler,In-feed scroll,Cans jammed,7,damaged cans in scroll,18,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2023,11,12,11,6,TRUE,damaged cans in scroll,{},damage can scroll,2
5753,Machine Stop,Filler,In-feed scroll,Fault not listed,9,can jammed on infeed scroll damagaing the whole lane of cans. Removed cans put scroll back in place and restarted,18,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2023,11,13,23,0,FALSE,can jammed on infeed scroll damagaing the whole lane of cans removed cans put scroll back in place and restarted,{},jammed infeed scroll damage lane can remove can scroll place restart,1
5754,Machine Stop,Filler,Tappet chain,Fault not listed,12,crash on tappet chain all cans pierced,18,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2023,11,14,1,1,FALSE,crash on tappet chain all cans pierced,{},crash tappet chain can pierce,5
5755,Machine Stop,Filler,Tappet chain,Fault not listed,10,crash on tappet chain,18,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2023,11,14,4,1,FALSE,crash on tappet chain,{},crash tappet chain,5
5756,Machine Stop,Filler,Tappet chain,Fault not listed,7,engineer investigating why it is slipping agin - found damaged part - further work needed,18,Breakdown,FALSE,TRUE,FALSE,FALSE,FALSE,2023,11,18,19,5,TRUE,engineer investigating why it is slipping agin found damaged part further work needed,{},engineer investigate slip find damage work need,3
5757,Machine Stop,Filler,Filling heads,Fault not listed,32,stopped filler due to massive underfills in cell 2 (437 average) crafts going through follow up table checking cams and tappet chain. Adjusted pressures and slowed the filler to bring back control of the weights,18,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2023,11,19,7,6,TRUE,stopped filler due to massive underfills in cell average crafts going through follow up table checking cams and tappet chain adjusted pressures and slowed the filler to bring back control of the weights,{},stop filler massive undersell cell average craft go follow table checking cam tappet chain adjust pressure slow filler bring control weight,3
5758,Machine Stop,Filler,Filling heads,Fault not listed,38,stopped filler due to massive underfills in cell 2 (437 average) crafts going through follow up table checking cams and tappet chain. Adjusted pressures and slowed the filler to bring back control of the weights,18,Breakdown,FALSE,FALSE,FALSE,FALSE,TRUE,2023,11,19,8,6,TRUE,stopped filler due to massive underfills in cell average crafts going through follow up table checking cams and tappet chain adjusted pressures and slowed the filler to bring back control of the weights,{},stop filler massive undersell cell average craft go follow table checking cam tappet chain adjust pressure slow filler bring control weight,3
5759,Machine Stop,Filler,Filling heads,Fault not listed,33,stopped filler due to massive underfills in cell 2 (437 average) crafts going through follow up table checking cams and tappet chain. Adjusted pressures and slowed the filler to bring back control of the weights,18,Breakdown,FALSE,FALSE,FALSE,FALSE,TRUE,2023,11,19,9,6,TRUE,stopped filler due to massive underfills in cell average crafts going through follow up table checking cams and tappet chain adjusted pressures and slowed the filler to bring back control of the weights,{},stop filler massive undersell cell average craft go follow table checking cam tappet chain adjust pressure slow filler bring control weight,3
5760,Machine Stop,Filler,Filling heads,Fault not listed,48,stopped filler due to massive underfills in cell 2 (437 average) crafts going through follow up table checking cams and tappet chain. Adjusted pressures and slowed the filler to bring back control of the weights,18,Breakdown,FALSE,FALSE,FALSE,FALSE,TRUE,2023,11,19,11,6,TRUE,stopped filler due to massive underfills in cell average crafts going through follow up table checking cams and tappet chain adjusted pressures and slowed the filler to bring back control of the weights,{},stop filler massive undersell cell average craft go follow table checking cam tappet chain adjust pressure slow filler bring control weight,3
5763,Machine Stop,Filler,Filling heads,Fault not listed,13,SM stopped filler because batch average was too low,18,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2023,11,19,14,6,TRUE,sm stopped filler because batch average was too low,{},sm stop filler batch average low,3
5767,Machine Stop,Filler,Channel pressure,Fault not listed,19,underfills checking cam rails,18,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2023,11,20,8,0,FALSE,underfills checking cam rails,{},undersell check cam rail,3
5770,Machine Stop,Filler,Filling heads,Underfilling Head (Change),15,JB Underfills reported from cell 2. 10 cans checked found to be underweight. Filler stopped - process tech informed. Reduced speed to 1350 - 5 can check ok av 441.7,18,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2023,11,20,19,0,FALSE,jb underfills reported from cell cans checked found to be underweight filler stopped process tech informed reduced speed to can check ok av ,{},job undersell report cell can check find underweight filler stop process tech inform reduced speed check ok av,2
5774,Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,23,"JB Can crash on tappet chain - not seamer. On start up heuft kicking off most cans - Calibrated, reset and restarted",18,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2023,11,20,22,0,FALSE,jb can crash on tappet chain not seamer on start up heuft kicking off most cans calibrated reset and restarted,{},job crash tappet chain steamer start heft kicking can calibrate reset restart,1
5781,Machine Stop,Filler,Main Drive,Height Adjustment Failure,180,"Crafts fitting a temp replacment hydraulic pump, new brackets made and fitted",18,Breakdown,TRUE,FALSE,FALSE,FALSE,FALSE,2023,11,21,16,1,FALSE,crafts fitting a temp replacment hydraulic pump new brackets made and fitted,{},craft fit temp replacement hydraulic pump new bracket fit,0
5782,Machine Stop,Filler,In-feed scroll,Fault not listed,55,Infeed scroll horseshoe guides had been unbolted on previous shift-not handed over. Reset covers and had to take them back off put in feed scroll back into place and reset guards,18,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2023,11,21,20,1,FALSE,infeed scroll horseshoe guides had been unbolted on previous shiftnot handed over reset covers and had to take them back off put in feed scroll back into place and reset guards,{},infeed scroll horseshoe guide unbolt previous shiftnot hand reset cover feed scroll place reset guard,3
5783,Machine Stop,Filler,In-feed scroll,Cans jammed,5,jam,18,Short Stop,FALSE,FALSE,TRUE,FALSE,FALSE,2023,11,23,10,3,FALSE,jam,{},jam,2
5784,Machine Stop,Filler,Clutch,Fault not listed,5,clutch jumped out,18,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2023,11,24,15,4,FALSE,clutch jumped out,{},clutch jump,3
5785,Machine Stop,Filler,Bowl level,Fault not listed,9,product pump 6074 failed due to being isolated in main panel crafts removing pump 6075 TD,18,Breakdown,TRUE,FALSE,FALSE,FALSE,FALSE,2023,11,28,9,1,FALSE,product pump failed due to being isolated in main panel crafts removing pump td,{},product pump fail isolate main panel craft remove pump,3
5786,Machine Stop,Filler,Clutch,Fault not listed,6,clutch slipped out of positionwhen stopping the filler to remove damaged cans before they went through the seamer. Had to clear clutch and pull back into place,18,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2023,11,29,19,2,FALSE,clutch slipped out of positionwhen stopping the filler to remove damaged cans before they went through the seamer had to clear clutch and pull back into place,{},clutch slip positionwhen stop filler remove damage can go steamer clear clutch pull place,3
5787,Machine Stop,Filler,Tappet chain,Fault not listed,6,jam,18,Short Stop,FALSE,FALSE,TRUE,FALSE,FALSE,2023,12,1,7,4,FALSE,jam,{},jam,2
5788,Machine Stop,Filler,Scroll,Fault not listed,14,can jam,18,Short Stop,FALSE,FALSE,TRUE,FALSE,FALSE,2023,12,1,8,4,FALSE,can jam,{},jam,2
5789,Machine Stop,Filler,In-feed scroll,Cans jammed,6,can jammed on infeed scroll,18,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2023,12,5,5,1,FALSE,can jammed on infeed scroll,{},jammed infeed scroll,4
5790,Machine Stop,Filler,Starwheel,Fault not listed,9,on restart after build back can jammed in infeed starwhell damaging all cans that passed had to stop enter machine and remove damaged,18,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2023,12,8,1,4,FALSE,on restart after build back can jammed in infeed starwhell damaging all cans that passed had to stop enter machine and remove damaged,{},restart build jam infeed stairwell damage can pass stop enter machine remove damage,1
5791,Machine Stop,Filler,Lubrication issues,Grease pump failure,45,crafts had to take apart lubrication pump due to not enough pressure to lubricate filler issues not resolved ops to manualy lubricate every 2 hours 10 pumps ( to be handed over to next shift),18,Breakdown,FALSE,TRUE,FALSE,FALSE,FALSE,2023,12,11,17,0,FALSE,crafts had to take apart lubrication pump due to not enough pressure to lubricate filler issues not resolved ops to manualy lubricate every hours pumps to be handed over to next shift,{},craft apart lubrication pump pressure lubricate filler issue resolve op manual lubricate hour pump hand shift,
5792,Machine Stop,Filler,Lubrication issues,Grease pump failure,12,Day crafts came out to sort the lube issue on the filler so it does not have to be hand pumped by machine ops.,18,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2023,12,12,10,1,FALSE,day crafts came out to sort the lube issue on the filler so it does not have to be hand pumped by machine ops,{},day craft come sort lube issue filler hand pump machine op,
5793,Machine Stop,Filler,In-feed scroll,Cans jammed,5,"Infeed schroll jams,operator in attendance.",18,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2023,12,13,5,2,FALSE,infeed schroll jamsoperator in attendance,{},infeed scroll jamsoperator attendance,1
5794,Machine Stop,Filler,In-feed scroll,Cans jammed,7,damaged cans jammed in scroll TD,18,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2023,12,14,14,3,FALSE,damaged cans jammed in scroll td,{},damage can jam scroll,2
5795,Machine Stop,Filler,Tappet chain,Fault not listed,3,jam,18,Short Stop,FALSE,FALSE,TRUE,FALSE,FALSE,2023,12,17,9,6,TRUE,jam,{},jam,2
5796,Machine Stop,Filler,Main Drive,Height Adjustment Failure,76,height aadjustment bolt broke off,18,Breakdown,FALSE,FALSE,TRUE,FALSE,FALSE,2023,12,17,9,6,TRUE,height aadjustment bolt broke off,{},height adjustment bolt break,0
5797,Machine Stop,Filler,Tappet chain,Fault not listed,9,crash caused jam cans on tappet chain,18,Short Stop,FALSE,FALSE,TRUE,FALSE,FALSE,2023,12,17,13,6,TRUE,crash caused jam cans on tappet chain,{},crash cause jam can tappet chain,5
5798,Machine Stop,Filler,Main Drive,Fault Not Listed,5,Outfeed conveyors causing creased cans.operator and T/L investigating.  Guide rai l adjustment made.,18,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2023,12,18,16,0,FALSE,outfeed conveyors causing creased cansoperator and tl investigating guide rai l adjustment made,{},out conveyor cause creased cansoperator tl investigate guide run l adjustment,2
5799,Machine Stop,Filler,Bowl pressure,Pressure Control,5,Bowl pressure dropped,18,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2023,12,19,10,1,FALSE,bowl pressure dropped,{},bowl pressure drop,0
5800,Machine Stop,Filler,Main Drive,Fault Not Listed,5,Fault gas controller issue. Repeated a couple of times.,18,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2023,12,20,8,2,FALSE,fault gas controller issue repeated a couple of times,{},fault gas controller issue repeat couple time,0
5801,Machine Stop,Filler,In-feed scroll,Cans jammed,8,damaged cans jammed in scroll TD,18,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2023,12,22,18,4,FALSE,damaged cans jammed in scroll td,{},damage can jam scroll,2
5802,Machine Stop,Filler,Filling heads,Underfilling Head (Change),70,Filling head 97 changed,18,Breakdown,FALSE,FALSE,FALSE,TRUE,FALSE,2023,12,27,17,2,FALSE,filling head changed,{},fill head change,3
5803,Machine Stop,Filler,Tappet chain,Fault not listed,4,jasm,18,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2023,12,29,21,4,FALSE,jasm,{},jam,2
5804,Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,36,made adjustments on tappet chain step on change over had to adjust when starting back up,18,Breakdown,FALSE,TRUE,FALSE,FALSE,FALSE,2024,1,3,16,2,FALSE,made adjustments on tappet chain step on change over had to adjust when starting back up,{},adjustment tappet chain step change adjust start,1
5806,Machine Stop,Filler,Scroll,Fault not listed,5,can stuck in scroll,18,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2024,1,5,17,4,FALSE,can stuck in scroll,{},stuck scroll,3
5807,Machine Stop,Filler,Starwheel,Fault not listed,14,can stuck in star wheel,18,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2024,1,6,15,5,TRUE,can stuck in star wheel,{},stick star wheel,3
5808,Machine Stop,Filler,Scroll,Fault not listed,3,Cans Fallen / jammed,18,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2024,1,7,4,6,TRUE,cans fallen jammed,{},can fall jammed,1
5809,Machine Stop,Filler,Bowl pressure,Pressure Control,6,Pressure dropped TD,18,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2024,1,7,12,6,TRUE,pressure dropped td,{},pressure drop,0
5810,Machine Stop,Filler,In-feed scroll,Fault not listed,10,"due to crashes in seamer ,possible cause damaged cans, crafts checking infeed scroll and star wheel-DH",18,Breakdown,TRUE,FALSE,FALSE,FALSE,FALSE,2024,1,7,16,6,TRUE,due to crashes in seamer possible cause damaged cans crafts checking infeed scroll and star wheeldh,{},crash steamer possible cause damage can craft check infeed scroll star wheel,1
5811,Machine Stop,Filler,Bowl pressure,Pressure Control,37,Bowl pressure dropped then caused underfill cans to crash in the seamer and knock the star wheel out of sync TD,18,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2024,1,10,3,2,FALSE,bowl pressure dropped then caused underfill cans to crash in the seamer and knock the star wheel out of sync td,{},bowl pressure drop cause undersell can crash steamer knock star wheel sync,1
5812,Machine Stop,Filler,Channel pressure,Pressure drop,34,Ring bowl pressure going high  & channel pressure dropping crafts investigating TD,18,Breakdown,TRUE,FALSE,FALSE,FALSE,FALSE,2024,1,10,4,2,FALSE,ring bowl pressure going high channel pressure dropping crafts investigating td,{},ring bowl pressure go high channel pressure drop craft investigate,1
5813,Machine Stop,Filler,Channel pressure,Pressure drop,6,channel pressure dropped TD,18,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2024,1,10,6,2,FALSE,channel pressure dropped td,{},channel pressure drop,0
5814,Machine Stop,Filler,Bowl level,Level Control,10,filler stopped due to bin full all cans were fobbing looked at bowl level set at 120 was showing  320 emptied bin statred back up now back at 120 called crafts to look at level sensor and probe,18,Short Stop,FALSE,TRUE,FALSE,FALSE,FALSE,2024,1,12,8,4,FALSE,filler stopped due to bin full all cans were fobbing looked at bowl level set at was showing emptied bin statred back up now back at called crafts to look at level sensor and probe,{},filler stop bin can fob look bowl level set show empty bin start call craft look level sensor probe,1
5815,Machine Stop,Filler,Bowl pressure,Pressure Control,45,adjusted supply pressure from 1.2 bar to 1.6 bar on regulator at bowl vent valve not opening and pressure above set point,18,Breakdown,FALSE,TRUE,FALSE,FALSE,FALSE,2024,1,12,9,4,FALSE,adjusted supply pressure from bar to bar on regulator at bowl vent valve not opening and pressure above set point,{},adjust supply pressure bar bar regulator bowl vent valve open pressure set point,1
5816,Machine Stop,Filler,Bowl pressure,Pressure Control,28,adjusted supply pressure from 1.2 bar to 1.6 bar on regulator at bowl vent valve not opening and pressure above set point,18,Breakdown,FALSE,TRUE,FALSE,FALSE,FALSE,2024,1,12,13,4,FALSE,adjusted supply pressure from bar to bar on regulator at bowl vent valve not opening and pressure above set point,{},adjust supply pressure bar bar regulator bowl vent valve open pressure set point,1
5817,Machine Stop,Filler,Bowl pressure,Pressure Control,18,bowl pressure suddenly dropped causing reject bin to fill up,18,Short Stop,TRUE,FALSE,FALSE,FALSE,FALSE,2024,1,16,8,1,FALSE,bowl pressure suddenly dropped causing reject bin to fill up,{},bowl pressure suddenly drop cause reject bin fill,1
5818,Machine Stop,Filler,Bowl pressure,Pressure Control,8,"Ring bowl pressure dropped while filler running causing underfills filling reject bin, Causing filler fast stop. Changed bin and restarted, Waiting for crafts to attend requires further investigation.",18,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2024,1,17,2,2,FALSE,ring bowl pressure dropped while filler running causing underfills filling reject bin causing filler fast stop changed bin and restarted waiting for crafts to attend requires further investigation,{},ring bowl pressure drop filler run cause undersell fill reject bin cause filler fast stop change bin restart wait craft attend require investigation,1
5819,Machine Stop,Filler,Bowl pressure,Pressure Control,6,"Pressure dropped again while running ( In Production ) filling reject bin.  Requires further investigation, Working through follow up table.",18,Short Stop,FALSE,FALSE,FALSE,FALSE,TRUE,2024,1,17,3,2,FALSE,pressure dropped again while running in production filling reject bin requires further investigation working through follow up table,{},pressure drop run production filling reject bin require investigation work follow table,1
