Incident,Machine,Area / Cause,Reason / Fault,Time (minutes),Comments,Line No,MachineStopType,Shift_Fosters/Green,Shift_Heineken/Orange,Shift_John Smiths/Pink,Shift_John Smiths/Yellow,Shift_Strongbow/Yellow,Year,Month,Day,Hour,DayOfWeek,IsWeekend
Machine Stop,Filler,Cams,CAM Actuator,82.0,cam 6 checked and coil replaced. Can presence sensor replaced.,18,Breakdown,False,True,False,False,False,2023,5,25,17,3,False
Machine Stop,Filler,Main Drive,Fault Not Listed,2.0,speed monitoring alarm,18,Short Stop,False,False,True,False,False,2023,5,25,21,3,False
Machine Stop,Filler,Main Drive,Fault Not Listed,2.0,speed monitoring alarm,18,Short Stop,False,False,True,False,False,2023,5,25,22,3,False
Machine Stop,Filler,Main Drive,Fault not listed,3.0,speed monitoring alarm,18,Short Stop,False,False,True,False,False,2023,5,25,22,3,False
Machine Stop,Filler,Main Drive,Fault Not Listed,7.0,speed monitoring alarm,18,Short Stop,False,False,True,False,False,2023,5,25,22,3,False
Machine Stop,Filler,Main Drive,Fault Not Listed,122.0,speed monitoring alarm/ bracket on encoder replaced,18,Breakdown,False,False,True,False,False,2023,5,25,22,3,False
Machine Stop,Filler,Main Drive,Fault Not Listed,300.0,Engineers working on Encoder,18,Breakdown,False,True,False,False,False,2023,5,26,19,4,False
Machine Stop,Filler,Main Drive,Fault Not Listed,235.0,Engineers working on Encoder,18,Breakdown,False,False,False,False,True,2023,5,27,0,5,True
Speed loss,Filler,,,8.0,,18,,False,True,False,False,False,2023,5,27,19,5,True
Speed loss,Filler,,,10.0,speed loss,18,,False,True,False,False,False,2023,5,27,20,5,True
Speed loss,Filler,,,7.0,,18,,False,True,False,False,False,2023,5,27,22,5,True
Speed loss,Filler,,,6.0,,18,,False,True,False,False,False,2023,5,28,4,6,True
Machine Stop,Filler,Can stop,Fault not listed,5.0,Gapping cans.,18,Short Stop,False,True,False,False,False,2023,5,28,4,6,True
Machine Stop,Filler,Can stop,Fault not listed,7.0,Can gap detected.,18,Short Stop,False,True,False,False,False,2023,5,28,4,6,True
Speed loss,Filler,,,6.0,,18,,False,True,False,False,False,2023,5,28,6,6,True
Speed loss,Filler,,,2.0,,18,,True,False,False,False,False,2023,5,28,7,6,True
Speed loss,Filler,,,12.0,,18,,True,False,False,False,False,2023,5,28,9,6,True
Speed loss,Filler,,,12.0,,18,,True,False,False,False,False,2023,5,28,10,6,True
Speed loss,Filler,,,8.0,,18,,True,False,False,False,False,2023,5,28,11,6,True
Speed loss,Filler,,,8.0,,18,,True,False,False,False,False,2023,5,28,12,6,True
Speed loss,Filler,,,8.0,,18,,True,False,False,False,False,2023,5,28,13,6,True
Speed loss,Filler,,,7.0,,18,,True,False,False,False,False,2023,5,28,14,6,True
Speed loss,Filler,,,6.0,,18,,True,False,False,False,False,2023,5,28,15,6,True
Speed loss,Filler,,,2.0,,18,,True,False,False,False,False,2023,5,28,16,6,True
Machine Stop,Filler,Bubble breaker,Fault not listed,7.0,checking tpos ok,18,Breakdown,True,False,False,False,False,2023,5,28,17,6,True
Speed loss,Filler,,,8.0,JB Underfills in cell 2. Run at 1100cpm for 30mins,18,,False,False,False,False,True,2023,5,29,0,0,False
Machine Stop,Filler,Lubrication issues,Fault not listed,6.0,line lube check,18,Short Stop,False,False,True,False,False,2023,5,30,11,1,False
Machine Stop,Filler,Lubrication issues,Lubrication failure,8.0,line lube pipe not connected/blown off - temp fix,18,Breakdown,False,False,True,False,False,2023,5,30,11,1,False
Machine Stop,Filler,Filling heads,Fault not listed,44.0,cans getiing caught/damaged on filler to transfer chain release point - started after seamer flush,18,Breakdown,False,False,True,False,False,2023,5,30,18,1,False
Speed loss,Filler,,,16.0,crafts investigating constant crashes at filler seamer (1) checking suspect empty can (2) Timing on Lid feeder Turret A & B several times (3) Cam 6 (4) Lid feeder pocket found black sticky residue cleaned,18,,True,False,False,False,False,2023,5,31,2,2,False
Speed loss,Filler,,,16.0,crafts investigating constant crashes at filler seamer (1) checking suspect empty can (2) Timing on Lid feeder Turret A & B several times (3) Cam 6 (4) Lid feeder pocket found black sticky residue cleaned,18,,True,False,False,False,False,2023,5,31,3,2,False
Speed loss,Filler,,,16.0,crafts investigating constant crashes at filler seamer (1) checking suspect empty can (2) Timing on Lid feeder Turret A & B several times (3) Cam 6 (4) Lid feeder pocket found black sticky residue cleaned,18,,True,False,False,False,False,2023,5,31,4,2,False
Speed loss,Filler,,,16.0,crafts investigating constant crashes at filler seamer (1) checking suspect empty can (2) Timing on Lid feeder Turret A & B several times (3) Cam 6 (4) Lid feeder pocket found black sticky residue cleaned,18,,True,False,False,False,False,2023,5,31,5,2,False
Speed loss,Filler,,,16.0,crafts investigating constant crashes at filler seamer (1) checking suspect empty can (2) Timing on Lid feeder Turret A & B several times (3) Cam 6 (4) Lid feeder pocket found black sticky residue cleaned,18,,True,False,False,False,False,2023,5,31,6,2,False
Machine Stop,Filler,Main Drive,Fault Not Listed,93.0,engineering investigating jams on transfer chain,18,Breakdown,False,False,True,False,False,2023,5,31,7,2,False
Machine Stop,Filler,Tappet chain,Fault not listed,60.0,filler to transfer chain can getting damaged,18,Short Stop,False,False,True,False,False,2023,5,31,18,2,False
Speed loss,Filler,,,16.0,Running at 1100cpm due to can damage and seamer crashes from day shift,18,,True,False,False,False,False,2023,5,31,19,2,False
Speed loss,Filler,,,16.0,Running at 1100cpm due to can damage and seamer crashes from day shift,18,,True,False,False,False,False,2023,5,31,20,2,False
Speed loss,Filler,,,16.0,Running at 1100cpm due to can damage and seamer crashes from day shift,18,,True,False,False,False,False,2023,5,31,21,2,False
Speed loss,Filler,,,16.0,Running at 1100cpm due to can damage and seamer crashes after stopping for month end stocks. Seamer flush carried out during the gap then unable to run constant crashes (Seamer Flush extremly hot),18,,True,False,False,False,False,2023,5,31,23,2,False
Machine Stop,Filler,In-feed scroll,Cans jammed,5.0,can jammed in scroll accessed filler to remove,18,Short Stop,False,True,False,False,False,2023,6,1,14,3,False
Speed loss,Filler,,,8.0,seamer crashes due to empty can,18,,False,True,False,False,False,2023,6,1,18,3,False
Machine Stop,Filler,In-feed scroll,Fault not listed,20.0,adjustments made to can sensor infeed scroll,18,Short Stop,False,True,False,False,False,2023,6,2,8,4,False
Machine Stop,Filler,In-feed scroll,In-feed scroll out of alignment,25.0,sam inspected infeed scroll,18,Breakdown,False,True,False,False,False,2023,6,2,9,4,False
Machine Stop,Filler,Cams,Fault not listed,2.0,removed ristrictor on cam 6 and monitored,18,Short Stop,False,True,False,False,False,2023,6,2,10,4,False
Machine Stop,Filler,Channel pressure,Fault not listed,29.0,checking cams heads for issues with fill levels,18,Short Stop,False,True,False,False,False,2023,6,2,15,4,False
Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,43.0,seamer started to crash on startup investigated found cans being damaged after coming of bowl crafts called found tappet chain to be out and trial and error making adjustment,18,Short Stop,False,False,False,False,True,2023,6,3,7,5,True
Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,15.0,further adjustment being made to tappet chain timing was only able to run @1000cpm without crashing in seamer,18,Short Stop,False,False,False,False,True,2023,6,3,8,5,True
Machine Stop,Filler,Starwheel,Fault not listed,25.0,damaged cans crafts checking guides on starwheel,18,Breakdown,False,True,False,False,False,2023,6,4,1,6,True
Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,25.0,tappet chain out of alignment same thing happened yesterday after performing the 15 min clean on filler will hand over as the same issue happened today,18,Breakdown,False,False,False,False,True,2023,6,4,9,6,True
Machine Stop,Filler,PILZ system,Full safety circuit tripped,3.0,Fault gas controler x 4,18,Short Stop,False,True,False,False,False,2023,6,5,5,0,False
Machine Stop,Filler,Bowl level,Level Control,25.0,masoneilan valve closed had to be opened manually by crafts,18,Breakdown,True,False,False,False,False,2023,6,5,13,0,False
Machine Stop,Filler,Cams,Fault not listed,11.0,Cam 5 Out of Position - Craft in attendance.,18,Breakdown,True,False,False,False,False,2023,6,5,13,0,False
Machine Stop,Filler,Filling heads,Fault not listed,7.0,Hydraulic Clamping fails after a couple of minutes running. Craft in attendance checking Connections etc after TPO. MR.,18,Short Stop,True,False,False,False,False,2023,6,6,18,1,False
Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,25.0,JB Several seamer crashes. Cleared out and tappet chain readjusted,18,Short Stop,False,False,False,False,True,2023,6,6,21,1,False
Speed loss,Filler,,,20.0,Filler run at 1000cpm due to seamer crashes,18,,False,False,False,False,True,2023,6,6,22,1,False
Machine Stop,Filler,Tappet chain,Fault not listed,3.0,can jammed - hitting other cans -,18,Short Stop,False,False,True,False,False,2023,6,7,13,2,False
Machine Stop,Filler,Filling heads,Fault not listed,10.0,investigating underfilling head,18,Short Stop,True,False,False,False,False,2023,6,8,22,3,False
Machine Stop,Filler,Filling heads,Underfilling Head (Valves),38.0,Reports of large number of Underfills in Cell 2. Having to put a rinse on the Filler as unable to investigate whilst Perspex Guards are cloudy. Craft also in attendance. MR.,18,Short Stop,True,False,False,False,False,2023,6,9,2,4,False
Machine Stop,Filler,PILZ system,Panels tripped,5.0,fault gas controller,18,Short Stop,False,False,True,False,False,2023,6,10,21,5,True
Machine Stop,Filler,Filling heads,Fault not listed,9.0,identifying fobbing head,18,Short Stop,False,True,False,False,False,2023,6,13,3,1,False
Machine Stop,Filler,Filling heads,Fault not listed,6.0,head 117 over filling cleaned purge valve and repleased seal found head was leaking beer when filling gone to get new head to replace,18,Short Stop,False,True,False,False,False,2023,6,13,3,1,False
Machine Stop,Filler,Filling heads,Underfilling Head (Change),33.0,head 117 replaced leaking beer,18,Short Stop,False,True,False,False,False,2023,6,13,4,1,False
Machine Stop,Filler,Control panel,Fault not listed,4.0,Fault Gas controller alarm comes up. Stops machine. Had to reset and start up.,18,Short Stop,False,False,False,False,True,2023,6,14,20,2,False
Machine Stop,Filler,In-feed scroll,Cans jammed,11.0,starting up after short stop cans not feeding in correctly on scroll - all damaged on filler,18,Short Stop,False,False,True,False,False,2023,6,15,13,3,False
Machine Stop,Filler,Bowl pressure,Pressure Control,29.0,digital bowl presuure probe not reading correctly or corresponding with analogue gauge - 1.3 bar difference,18,Breakdown,False,False,True,False,False,2023,6,16,11,4,False
Machine Stop,Filler,Main Drive,Fault Not Listed,10.0,ring bowl clamping fault re set faults,18,Short Stop,False,True,False,False,False,2023,6,17,16,5,True
Machine Stop,Filler,Control panel,Fault not listed,7.0,hydrolic clamping fault,18,Short Stop,False,True,False,False,False,2023,6,17,17,5,True
Machine Stop,Filler,Can stop,Fault not listed,5.0,ringbowl clamping fault discrepancy in readings crafts to monitor,18,Short Stop,False,True,False,False,False,2023,6,17,17,5,True
Machine Stop,Filler,Centre bearing,Fault not listed,15.0,ringbowl clamping fault - alarm,18,Breakdown,False,False,True,False,False,2023,6,17,20,5,True
Machine Stop,Filler,Bowl pressure,Pressure Control,49.0,probe changed,18,Breakdown,False,False,True,False,False,2023,6,18,0,6,True
Machine Stop,Filler,Can stop,Fault not listed,6.0,can clamping faults re set several times,18,Short Stop,False,True,False,False,False,2023,6,18,7,6,True
Machine Stop,Filler,Can stop,Fault not listed,25.0,ring bowl clamping faults dave checking hydraulic fluid level,18,Short Stop,False,True,False,False,False,2023,6,18,7,6,True
Machine Stop,Filler,Bowl pressure,Pressure Control,31.0,found hydraulic clamping cable snapped. Reterminated cable now reading the same pressure as manometer.,18,Breakdown,False,True,False,False,False,2023,6,18,8,6,True
Machine Stop,Filler,Channel pressure,Fault not listed,79.0,MB Channel Pressure and bowl pressure calibration. Crafts in attendance,18,Breakdown,False,False,False,False,True,2023,6,20,16,1,False
Machine Stop,Filler,Bubble breaker,Fault not listed,5.0,tpo checks,18,Short Stop,True,False,False,False,False,2023,6,21,16,2,False
Machine Stop,Filler,Centre bearing,Lubrication failure,18.0,crafts investigating fault -overpress centrel lubrication filler,18,Breakdown,False,False,False,False,True,2023,6,21,23,2,False
Machine Stop,Filler,Control panel,Fault not listed,5.0,Fault Gas controller,18,Short Stop,False,False,True,False,False,2023,6,26,21,0,False
Machine Stop,Filler,Scroll,Fault not listed,9.0,found top guide plate bolts loose and catching filler heads,18,Short Stop,True,False,False,False,False,2023,6,30,7,4,False
Machine Stop,Filler,In-feed scroll,Cans jammed,6.0,damaged can jammed under star wheel,18,Short Stop,True,False,False,False,False,2023,6,30,17,4,False
Machine Stop,Filler,Bowl pressure,Pressure Control,180.0,beer being blown back into tank and gassing up tank causing beer to have high co2 crafts investigating,18,Breakdown,False,False,False,False,True,2023,7,1,3,5,True
Machine Stop,Filler,Bowl pressure,Fault not listed,29.0,beer being blown back into tank and gassing up tank causing beer to have high co2 crafts investigating,18,Short Stop,True,False,False,False,False,2023,7,1,6,5,True
Machine Stop,Filler,Main Drive,Fault not listed,4.0,Gas controller,18,Short Stop,True,False,False,False,False,2023,7,3,1,0,False
Machine Stop,Filler,In-feed scroll,Fault not listed,20.0,found infeed scroll starwheel top plates not correct position re adjusted,18,Short Stop,False,True,False,False,False,2023,7,3,7,0,False
Machine Stop,Filler,Filling heads,Fault not listed,48.0,head 120 replaced,18,Short Stop,False,True,False,False,False,2023,7,3,14,0,False
Machine Stop,Filler,In-feed scroll,Fault not listed,90.0,scroll making mark on can. Crafts making adjustments.,18,Breakdown,False,False,True,False,False,2023,7,4,19,1,False
Machine Stop,Filler,Tappet chain,Fault not listed,5.0,MB Can crash along the transfer chain.,18,Short Stop,False,False,False,False,True,2023,7,7,20,4,False
Machine Stop,Filler,Filling heads,Fault not listed,21.0,"Craft looking at intermittent Hydraulic Clamping going into fault. Checking Contactor, settings, pressures and looking at what is triggering the fault using the Laptop. MR.",18,Breakdown,True,False,False,False,False,2023,7,8,10,5,True
Machine Stop,Filler,Filling heads,Fault not listed,18.0,"Craft looking at intermittent Hydraulic Clamping going into fault. Checking Contactor, settings, pressures and looking at what is triggering the fault using the Laptop. MR.",18,Breakdown,True,False,False,False,False,2023,7,8,11,5,True
Machine Stop,Filler,Filling heads,Fault not listed,13.0,"Craft looking at intermittent Hydraulic Clamping going into fault. Checking Contactor, settings, pressures and looking at what is triggering the fault using the Laptop. MR.",18,Breakdown,True,False,False,False,False,2023,7,8,12,5,True
Machine Stop,Filler,Filling heads,Fault not listed,50.0,Hydraulic Clamping issues have returned. Craft back in attendance checking connections.,18,Breakdown,True,False,False,False,False,2023,7,8,16,5,True
Machine Stop,Filler,Bowl level,Level Control,120.0,When trying to refill Bowl the ABB Digital Panel is displaying 9999 on the Ring Bowl Level. Bowl Pressure and Channel Pressures OK. HMI Screen showing Bowl Level Too High. Craft checking 24v lost connection @1830 found Fuse had blown. MR.,18,Breakdown,True,False,False,False,False,2023,7,8,17,5,True
Machine Stop,Filler,Bowl level,Level Control,40.0,"Bowl level sensor/ Switch, Crafts found fuse had blown, Crafts replaced, Tested all ok.",18,Breakdown,False,False,False,False,True,2023,7,8,19,5,True
Machine Stop,Filler,Bowl level,Level Control,28.0," ABB Digital Panel is displaying 9999 on the Ring Bowl Level, Fuse blown again, Crafts checking all Bowl level sensors. Trying to find out why Fuses keep blowning. Sensor 1 disconnected ( Testing ), Fuse blow again. ( Ran for 10mins )",18,Breakdown,False,False,False,False,True,2023,7,8,20,5,True
Machine Stop,Filler,Bowl level,Level Control,18.0," ABB Digital Panel is displaying 9999 on the Ring Bowl Level, Fuse blown again, Crafts checking all Bowl level sensors. Trying to find out why Fuses keep blowning. Sensor 2 disconnected ( Testing ).",18,Breakdown,False,False,False,False,True,2023,7,8,20,5,True
Machine Stop,Filler,Bowl level,Level Control,48.0," ABB Digital Panel is displaying 9999 on the Ring Bowl Level, Fuse blown again, Crafts checking all Bowl level sensors. Trying to find out why Fuses keep blowning. Sensor 3 disconnected ( Testing ). Caused a massive seamer crash, Knocking out starwheel.",18,Breakdown,False,False,False,False,True,2023,7,8,22,5,True
Machine Stop,Filler,Bowl level,Level Control,49.0," ABB Digital Panel is displaying 9999 on the Ring Bowl Level, Fuse blown again, Crafts checking all Bowl level sensors. Trying to find out why Fuses keep blowning. Sensor 4 disconnected ( Testing ).",18,Breakdown,False,False,False,False,True,2023,7,9,0,6,True
Machine Stop,Filler,Filling heads,Fault not listed,22.0,switching leaver on head 36 missing. Crafts replaced,18,Breakdown,False,False,True,False,False,2023,7,12,23,2,False
Machine Stop,Filler,Main Drive,Fault Not Listed,4.0,fault gas controller alarm,18,Short Stop,True,False,False,False,False,2023,7,16,8,6,True
Machine Stop,Filler,In-feed scroll,Fault not listed,56.0,plastic washer on starwheel worn causing cans to get damaged causing seamer jams,18,Short Stop,False,False,False,False,True,2023,7,16,20,6,True
Machine Stop,Filler,Tappet chain,Fault not listed,6.0,cans jammed - chain timing out,18,Short Stop,False,True,False,False,False,2023,7,21,20,4,False
Machine Stop,Filler,In-feed scroll,Cans jammed,16.0,"Can Jammed in scroll damaging in coming cans. Accessed filler, Removed jammed can from scroll, Removed damged cans and restarted.",18,Short Stop,False,False,False,False,True,2023,7,22,17,5,True
Machine Stop,Filler,Filling heads,Fault not listed,83.0,fill levels dropped - engineers checking filler - found cam 7 and cam 13 both had air leaks,18,Breakdown,False,False,True,False,False,2023,7,23,3,6,True
Machine Stop,Filler,Filling heads,Fault not listed,10.0,filler set to 120 - 2.1 -- 2 -- 1300cpm due to low fill levels,18,Breakdown,False,False,True,False,False,2023,7,23,5,6,True
Speed loss,Filler,,,8.0,reduced speed due to fill level problems,18,,False,False,True,False,False,2023,7,23,5,6,True
Speed loss,Filler,,,8.0,reduced speed due to fill level problems,18,,False,False,True,False,False,2023,7,23,6,6,True
Speed loss,Filler,,,8.0,Running at reduced Throughput due to intermittent Under Fills. Craft in attendance trying to resolve. MR.,18,,True,False,False,False,False,2023,7,23,7,6,True
Machine Stop,Filler,Cams,CAM out of position,35.0,Assisting Craft check all Cams / Rails etc to try and resolve intermittent Under Fills. Ramping slowly back up to 1500 CPM and taking regular catch samples. Out of each 20 Can Catch Samples between 4 and 8 of the Cans were Underfills. Put back to 1300 MR.,18,Breakdown,True,False,False,False,False,2023,7,23,7,6,True
Speed loss,Filler,,,8.0,Running at reduced Throughput due to intermittent Under Fills. Craft in attendance trying to resolve. MR.,18,,True,False,False,False,False,2023,7,23,8,6,True
Speed loss,Filler,,,8.0,"Running at 1300 CPM due to intermittent Under Fills. Craft have checked all Cams, Rails, Solenoids etc and cannot find the fault. MR.",18,,True,False,False,False,False,2023,7,23,9,6,True
Speed loss,Filler,,,8.0,"Running at 1300 CPM due to intermittent Under Fills. Craft have checked all Cams, Rails, Solenoids etc and cannot find the fault. MR.",18,,True,False,False,False,False,2023,7,23,10,6,True
Machine Stop,Filler,Cams,Fault not listed,13.0,"Craft continuing to check for potention issues with Cams, Rails, & Solenoids to try and resolve intermittent Under Fills. Unable to resolve even after adjusting Bowl and Channel Pressures to try and compensate. Running at 1300 is more stable. MR.",18,Breakdown,True,False,False,False,False,2023,7,23,10,6,True
Speed loss,Filler,,,8.0,"Running at 1300 CPM due to intermittent Under Fills. Craft have checked all Cams, Rails, Solenoids etc and cannot find the fault. MR.",18,,True,False,False,False,False,2023,7,23,11,6,True
Speed loss,Filler,,,8.0,"Running at 1300 CPM due to intermittent Under Fills. Craft have checked all Cams, Rails, Solenoids etc and cannot find the fault. MR.",18,,True,False,False,False,False,2023,7,23,12,6,True
Speed loss,Filler,,,8.0,"Running at 1300 CPM due to intermittent Under Fills. Craft have checked all Cams, Rails, Solenoids etc and cannot find the fault. MR.",18,,True,False,False,False,False,2023,7,23,13,6,True
Machine Stop,Filler,Cams,CAM out of position,65.0,Started to get Fobbing Heads. On further investigation found that Cam 17s Stud had sheared - temp fix of drilling out sheared stud and bolt fitted.  To be Welded during Asset Care. MR.,18,Breakdown,True,False,False,False,False,2023,7,23,13,6,True
Speed loss,Filler,,,8.0,"Running at 1300 CPM due to intermittent Under Fills. Craft have checked all Cams, Rails, Solenoids etc and cannot find the fault. MR.",18,,True,False,False,False,False,2023,7,23,15,6,True
Speed loss,Filler,,,8.0,"Running at 1300 CPM due to intermittent Under Fills. Craft have checked all Cams, Rails, Solenoids etc and cannot find the fault. MR.",18,,True,False,False,False,False,2023,7,23,16,6,True
Speed loss,Filler,,,8.0,"Running at 1300 CPM due to intermittent Under Fills. Craft have checked all Cams, Rails, Solenoids etc and cannot find the fault. MR.",18,,True,False,False,False,False,2023,7,23,17,6,True
Speed loss,Filler,,,8.0,"Running at 1300 CPM due to intermittent Under Fills. Craft have checked all Cams, Rails, Solenoids etc and cannot find the fault. MR.",18,,True,False,False,False,False,2023,7,23,18,6,True
Speed loss,Filler,,,8.0,"Running at 1300 CPM due to intermittent Under Fills. Craft have checked all Cams, Rails, Solenoids etc and cannot find the fault",18,,False,False,False,False,True,2023,7,23,19,6,True
Speed loss,Filler,,,8.0,"Running at 1300 CPM due to intermittent Under Fills. Craft have checked all Cams, Rails, Solenoids etc and cannot find the fault",18,,False,False,False,False,True,2023,7,23,20,6,True
Speed loss,Filler,,,8.0,"Running at 1300 CPM due to intermittent Under Fills. Craft have checked all Cams, Rails, Solenoids etc and cannot find the fault",18,,False,False,False,False,True,2023,7,23,21,6,True
Speed loss,Filler,,,8.0,"Running at 1300 CPM due to intermittent Under Fills. Craft have checked all Cams, Rails, Solenoids etc and cannot find the fault",18,,False,False,False,False,True,2023,7,23,22,6,True
Speed loss,Filler,,,7.87,"Running at 1300 CPM due to intermittent Under Fills. Craft have checked all Cams, Rails, Solenoids etc and cannot find the fault",18,,False,False,False,False,True,2023,7,23,23,6,True
Speed loss,Filler,,,8.0,"Running at 1300 CPM due to intermittent Under Fills. Craft have checked all Cams, Rails, Solenoids etc and cannot find the fault",18,,False,False,False,False,True,2023,7,24,0,0,False
Speed loss,Filler,,,8.0,"Running at 1300 CPM due to intermittent Under Fills. Craft have checked all Cams, Rails, Solenoids etc and cannot find the fault",18,,False,False,False,False,True,2023,7,24,1,0,False
Speed loss,Filler,,,8.0,"Running at 1300 CPM due to intermittent Under Fills. Craft have checked all Cams, Rails, Solenoids etc and cannot find the fault",18,,False,False,False,False,True,2023,7,24,2,0,False
Speed loss,Filler,,,8.0,"Running at 1300 CPM due to intermittent Under Fills. Craft have checked all Cams, Rails, Solenoids etc and cannot find the fault",18,,False,False,False,False,True,2023,7,24,3,0,False
Speed loss,Filler,,,8.0,"Running at 1300 CPM due to intermittent Under Fills. Craft have checked all Cams, Rails, Solenoids etc and cannot find the fault",18,,False,False,False,False,True,2023,7,24,4,0,False
Speed loss,Filler,,,8.0,"Running at 1300 CPM due to intermittent Under Fills. Craft have checked all Cams, Rails, Solenoids etc and cannot find the fault - ONGOING. MR.",18,,True,False,False,False,False,2023,7,24,7,0,False
Speed loss,Filler,,,8.0,"Running at 1300 CPM due to intermittent Under Fills. Craft have checked all Cams, Rails, Solenoids etc and cannot find the fault - ONGOING. MR.",18,,True,False,False,False,False,2023,7,24,8,0,False
Machine Stop,Filler,Cams,Fault not listed,67.0,On going Engineering Work to resolve intermittent Under Fills - Craft have replaced Bottm Cylinder Rod Coupling on Cam 6. MR.,18,Breakdown,True,False,False,False,False,2023,7,24,10,0,False
Machine Stop,Filler,Filling heads,Underfilling Head (Valves),88.0,On going Engineering Work to resolve intermittent Under Fills - Craft inspecting each individual Filling Head set-up to look for any abnormalities that may be causing the Under Fill issues. MR.,18,Breakdown,True,False,False,False,False,2023,7,24,12,0,False
Machine Stop,Filler,Filling heads,Underfilling Head (Fibre Washer),52.0,On going Engineering Work to resolve intermittent Under Fills - Craft / Ian checking and tightening potential loose Valves.,18,Breakdown,True,False,False,False,False,2023,7,24,13,0,False
Machine Stop,Filler,Filling heads,Fault not listed,46.0,On going Engineering Work to resolve intermittent Under Fills - Craft continuing to fault find / carry out checks. MR.,18,Breakdown,True,False,False,False,False,2023,7,24,14,0,False
Speed loss,Filler,,,12.0,"Ongoing issues with intermittent Under Fills. Now having to run at 1,200 Cans Per Minute. MR.",18,,True,False,False,False,False,2023,7,24,16,0,False
Machine Stop,Filler,Filling heads,Underfilling Head (Valves),10.0,On going Engineering Work to resolve intermittent Under Fills - Craft continuing to fault find / carry out checks. MR.,18,Short Stop,True,False,False,False,False,2023,7,24,16,0,False
Speed loss,Filler,,,12.0,"Ongoing issues with intermittent Under Fills. Now having to run at 1,200 Cans Per Minute. MR.",18,,True,False,False,False,False,2023,7,24,17,0,False
Speed loss,Filler,,,12.0,"Ongoing issues with intermittent Under Fills. Now having to run at 1,200 Cans Per Minute. MR.",18,,True,False,False,False,False,2023,7,24,18,0,False
Speed loss,Filler,,,12.0,"Ongoing issues with intermittent Under Fills. Now having to run at 1,200 Cans Per Minute",18,,False,False,False,False,True,2023,7,24,19,0,False
Speed loss,Filler,,,12.0,"Ongoing issues with intermittent Under Fills. Now having to run at 1,200 Cans Per Minute",18,,False,False,False,False,True,2023,7,24,20,0,False
Speed loss,Filler,,,12.0,"Ongoing issues with intermittent Under Fills. Now having to run at 1,200 Cans Per Minute",18,,False,False,False,False,True,2023,7,24,21,0,False
Speed loss,Filler,,,12.0,"Ongoing issues with intermittent Under Fills. Now having to run at 1,200 Cans Per Minute",18,,False,False,False,False,True,2023,7,24,23,0,False
Speed loss,Filler,,,12.0,"Ongoing issues with intermittent Under Fills. Now having to run at 1,200 Cans Per Minute",18,,False,False,False,False,True,2023,7,25,0,1,False
Speed loss,Filler,,,12.0,"Ongoing issues with intermittent Under Fills. Now having to run at 1,200 Cans Per Minute",18,,False,False,False,False,True,2023,7,25,1,1,False
Speed loss,Filler,,,12.0,"Ongoing issues with intermittent Under Fills. Now having to run at 1,200 Cans Per Minute",18,,False,False,False,False,True,2023,7,25,2,1,False
Speed loss,Filler,,,12.0,"Ongoing issues with intermittent Under Fills. Now having to run at 1,200 Cans Per Minute",18,,False,False,False,False,True,2023,7,25,3,1,False
Speed loss,Filler,,,12.0,"Ongoing issues with intermittent Under Fills. Now having to run at 1,200 Cans Per Minute",18,,False,False,False,False,True,2023,7,25,5,1,False
Speed loss,Filler,,,12.0,"Ongoing issues with intermittent Under Fills. Now having to run at 1,200 Cans Per Minute. MR.",18,,True,False,False,False,False,2023,7,25,19,1,False
Speed loss,Filler,,,12.0,"Ongoing issues with intermittent Under Fills. Now having to run at 1,200 Cans Per Minute. MR.",18,,True,False,False,False,False,2023,7,25,20,1,False
Speed loss,Filler,,,8.0,under fils,18,,True,False,False,False,False,2023,7,28,12,4,False
Machine Stop,Filler,Filling heads,Underfilling Head (Change),28.0,"Underfills, Stopped line while crafts investigate Working through follow up table. Ongoing issue, Running a reduced to speed to try increase fill level. Manager informed.",18,Breakdown,False,False,False,False,True,2023,7,29,8,5,True
Speed loss,Filler,,,12.0,Running at a reduced speed to improve fill levels.,18,,False,False,False,False,True,2023,7,29,9,5,True
Speed loss,Filler,,,12.0,,18,,False,False,False,False,True,2023,7,29,10,5,True
Speed loss,Filler,,,12.0,JB Filler run at 1200cpm due to underfills,18,,False,False,False,False,True,2023,7,29,11,5,True
Speed loss,Filler,,,8.0,JB Filler run at 1300cpm due to underfills but situation improving,18,,False,False,False,False,True,2023,7,29,12,5,True
Speed loss,Filler,,,12.0,JB Filler run at 1350cpm due to improved underfill situation,18,,False,False,False,False,True,2023,7,29,13,5,True
Speed loss,Filler,,,6.0,JB Filler run at 1350cpm - underfills,18,,False,False,False,False,True,2023,7,29,14,5,True
Machine Stop,Filler,Tappet chain,Transfer chain out of alignment,58.0,JB Tappet chain out of sync with filler wheel - crafts called,18,Short Stop,False,False,False,False,True,2023,7,29,17,5,True
Speed loss,Filler,,,12.0,speed loss,18,,False,True,False,False,False,2023,7,29,19,5,True
Speed loss,Filler,,,12.0,speed loss,18,,False,True,False,False,False,2023,7,29,20,5,True
Speed loss,Filler,,,11.84,,18,,False,True,False,False,False,2023,7,29,21,5,True
